Price,Make,Model,Year,Mileage (km),Color,Transmission,Fuel Type,Body Type,Condition,City,Governorate,Age,mileage_band
440000,Hyundai,Getz,2011,155000.0,Dark blue,Automatic,Gas,Hatchback,Used,Belqas,Dakahlia,15,120-200K
330000,Renault,Logan,2016,0.0,Silver,Automatic,Diesel,Sedan,Used,Al Tagamoa El Awal,Cairo,10,0-20K
370000,Renault,Logan,2015,242000.0,Silver,Manual,Gas,Sedan,Used,Cairo,Cairo,11,200K+
1080000,Volkswagen,Golf 7,2019,170000.0,Blue,Automatic,Gas,Hatchback,Used,Cairo,Cairo,7,120-200K
1700000,BMW,X1,2022,70000.0,Black,Automatic,Gas,Hatchback,Used,Nasr city,Cairo,4,60-120K
510000,Chery,Tiggo 3,2017,82000.0,Dark blue,Automatic,Gas,SUV,Used,Sohag,Sohag,9,60-120K
410000,Lada,Granta,2021,109000.0,Red,Automatic,Gas,Sedan,Used,Cairo,Cairo,5,60-120K
210000,Daihatsu,SIRION,2007,200000.0,Black,Automatic,Gas,Hatchback,Used,Cairo,Cairo,19,120-200K
630000,MG,5,2020,140000.0,Gray,Automatic,Natural Gas,Sedan,Used,Hadayek October,Giza,6,120-200K
620000,Volkswagen,Eos,2008,140000.0,White,Manual,Gas,Coupe,Used,Nasr city,Cairo,18,120-200K
255000,Daewoo,Nubira 2,2006,245000.0,Dark blue,Manual,Diesel,Sedan,Used,Nasr city,Cairo,20,200K+
430000,Hyundai,Accent,2011,148000.0,Dark red,Automatic,Gas,Sedan,Used,Damanhur,Beheira,15,120-200K
350000,Toyota,Yaris,2008,320000.0,Gray,Manual,Gas,Sedan,Used,Giza,Giza,18,200K+
315000,Renault,Megane,2006,0.0,Black,Automatic,Gas,Sedan,Used,Heliopolis,Cairo,20,0-20K
350000,Mitsubishi,Lancer Puma,2006,200.0,Black,Automatic,Gas,Sedan,Used,Shibin el Kom ,Monufia,20,0-20K
700000,Kia,Carens,2013,0.0,Black,Automatic,Diesel,MiniVans,Used,Obour City,Cairo,13,0-20K
950000,Jeep,Cherokee,2011,150000.0,Gold,Automatic,Gas,SUV,Used,Smouha,Alexandria,15,120-200K
220000,Chevrolet,Aveo,2006,230000.0,Cyan,Manual,Gas,Sedan,Used,Mokattam,Cairo,20,200K+
850000,Hyundai,Bayon,2022,50000.0,Dark blue,Automatic,Gas,Hatchback,Used,Tagamo3 - New Cairo,Cairo,4,20-60K
375000,Geely,Emgrand 7,2015,98500.0,Black,Manual,Diesel,Sedan,Used,Alexandria,Alexandria,11,60-120K
110000,Volkswagen,Parati,2006,220000.0,Gray,Manual,Diesel,Hatchback,Used,Giza,Giza,20,200K+
700000,Kia,Cerato,2012,210.0,Dark red,Automatic,Gas,Sedan,Used,Cairo,Cairo,14,0-20K
435000,Kia,Rio,2009,110000.0,Silver,Automatic,Gas,Sedan,Used,Smouha,Alexandria,17,60-120K
1350000,BMW,X1,2016,190000.0,Blue,Automatic,Diesel,SUV,Used,Sheikh Zayed City,Giza,10,120-200K
550000,Hyundai,Matrix,2010,105.0,Dark grey,Automatic,Gas,Hatchback,Used,Gharbia,Gharbia,16,0-20K
5650000,Mercedes,E Class,2026,3000.0,Black,Automatic,Gas,Sedan,Used,Alexandria,Alexandria,0,0-20K
360000,Nissan,Sunny,2013,0.0,Gray,Automatic,Gas,Sedan,Used,Giza,Giza,13,0-20K
280000,Skoda,Octavia A4,1998,370.0,Silver,Manual,Gas,Sedan,Used,Cairo,Cairo,28,0-20K
1945000,Cupra,Formentor,2023,43000.0,Red,Automatic,Gas,Hatchback,Used,Damietta,Damietta,3,20-60K
5400000,Mercedes,GLC 200,2026,7000.0,Black,Automatic,Gas,Coupe,Used,Tagamo3 - New Cairo,Cairo,0,0-20K
125000,Fiat,Siena,2002,170000.0,White,Manual,Gas,Sedan,Used,El Zawya El Hamraa,Cairo,24,120-200K
475000,Kia,Cerato,2010,224000.0,Other,Automatic,Natural Gas,Sedan,Used,Delengat,Beheira,16,200K+
650000,Mazda,3,2015,240000.0,Black,Automatic,Diesel,Sedan,Used,Tagamo3 - New Cairo,Cairo,11,200K+
1165000,MG,GT,2026,7000.0,White,Automatic,Gas,Sedan,Used,Smouha,Alexandria,0,0-20K
1300000,Peugeot,508,2022,115000.0,White,Automatic,Gas,Sedan,Used,Alexandria Desert,Alexandria,4,60-120K
530000,Skoda,Fantasia,2009,155000.0,Silver,Automatic,Gas,Sedan,Used,Zagazig,Sharqia,17,120-200K
2170000,Kia,Sportage,2024,7000.0,White,Automatic,Gas,Hatchback,Used,Tagamo3 - New Cairo,Cairo,2,0-20K
570000,Renault,Sandero Step Way,2016,80000.0,Dark red,Automatic,Gas,Hatchback,Used,New Nozha,Cairo,10,60-120K
670000,Hyundai,Elantra HD,2017,274.0,Gray,Automatic,Hybrid,Sedan,Used,Cairo,Cairo,9,0-20K
1630000,Peugeot,3008,2022,110000.0,Beige,Automatic,Gas,SUV,Used,Mokattam,Cairo,4,60-120K
570000,Kia,Carens,2012,170000.0,Mocha,Automatic,Natural Gas,MiniVans,Used,Beheira,Beheira,14,120-200K
630000,Suzuki,Swift Dzire,2022,75000.0,Mocha,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,4,60-120K
145000,Fiat,Siena,2003,170000.0,Blue,Manual,Diesel,Sedan,Used,Cairo,Cairo,23,120-200K
520000,Citroën,C4 Grand Picasso,2014,210000.0,Silver,Automatic,Gas,MiniVans,Used,6 October,Giza,12,200K+
6950000,Lotus,Emira,2025,1000.0,Gray,Automatic,Gas,Coupe,Used,El Katameya,Cairo,1,0-20K
2450000,BMW,520,2019,27000.0,White,Automatic,Gas,Sedan,Used,Heliopolis,Cairo,7,20-60K
2070000,Skoda,Superb,2024,40000.0,Gray,Automatic,Gas,Sedan,Used,Sheikh Zayed City,Giza,2,20-60K
880000,Mercedes,C 200,2008,240000.0,Black,Automatic,Gas,Sedan,Used,Mohandessin,Giza,18,200K+
1370000,BMW,318,2018,86000.0,Black,Automatic,Gas,Sedan,Used,Heliopolis,Cairo,8,60-120K
240000,Renault,Clio,2001,220000.0,Silver,Manual,Gas,Sedan,Used,Heliopolis,Cairo,25,200K+
4500000,Mercedes,GLC 300,2024,70000.0,Gray,Automatic,Gas,SUV,Used,Sheikh Zayed City,Giza,2,60-120K
760000,Hyundai,Elantra,2019,240000.0,Black,Automatic,Gas,Sedan,Used,Alexandria,Alexandria,7,200K+
845000,Renault,Kadjar,2018,106500.0,Dark blue,Automatic,Gas,SUV,Used,Heliopolis,Cairo,8,60-120K
340000,Renault,Sandero,2013,305000.0,Gray,Automatic,Gas,Hatchback,Used,Helwan,Cairo,13,200K+
485000,Renault,Logan,2016,119000.0,Red,Automatic,Gas,Sedan,Used,Nasr city,Cairo,10,60-120K
5750000,Land Rover,Velar,2025,5500.0,White,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,1,0-20K
740000,Chery,Arrizo 5,2025,0.0,Silver,Automatic,Diesel,Sedan,Used,El Qanater El Khayreya,Qalyubia,1,0-20K
690000,Hyundai,Elantra HD,2019,120000.0,Petroleum,Automatic,Diesel,Sedan,Used,Beheira,Beheira,7,60-120K
785000,Fiat,Tipo,2021,84000.0,White,Automatic,Gas,Sedan,Used,Ismailia,Ismailia,5,60-120K
520000,Kia,Cerato Koup,2010,200000.0,Dark grey,Automatic,Gas,Coupe,Used,El Senbellawein,Dakahlia,16,120-200K
499000,Jeep,Liberty,2007,170000.0,Gray,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,19,120-200K
780000,Kia,Cerato,2016,44000.0,Black,Automatic,Diesel,Sedan,Used,Giza,Giza,10,20-60K
845000,Hyundai,IX 35,2011,250000.0,Silver,Automatic,Gas,SUV,Used,Cairo,Cairo,15,200K+
13750000,Cadillac,Escalade,2025,8000.0,Black,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,1,0-20K
1225000,Jetour,X70 Plus,2025,50000.0,White,Automatic,Gas,SUV,Used,Nasr city,Cairo,1,20-60K
1325000,Toyota,Corolla,2024,60000.0,White,Automatic,Gas,Sedan,Used,Madinaty,Cairo,2,20-60K
550000,Chevrolet,Optra,2016,0.0,Dark red,Automatic,Diesel,Sedan,Used,Tanta,Gharbia,10,0-20K
550000,Renault,Captur,2017,97000.0,Other,Automatic,Gas,Hatchback,Used,10th of Ramadan,Cairo,9,60-120K
825000,Nissan,Qashqai,2018,133000.0,Dark blue,Automatic,Gas,Hatchback,Used,Heliopolis,Cairo,8,120-200K
150000,Speranza,A213,2008,165.0,Silver,Manual,Gas,Sedan,Used,Warraq,Giza,18,0-20K
1150000,Opel,Insignia,2020,193000.0,Dark blue,Automatic,Gas,Sedan,Used,10th of Ramadan,Cairo,6,120-200K
600000,Proton,Preve,2019,135000.0,Red,Automatic,Gas,Sedan,Used,Cairo,Cairo,7,120-200K
320000,Geely,Emgrand 7,2017,400000.0,Silver,Manual,Gas,Sedan,Used,Cairo,Cairo,9,200K+
650000,Daihatsu,Grand terios,2010,195000.0,Dark red,Automatic,Gas,SUV,Used,Cairo,Cairo,16,120-200K
800000,Chery,Tiggo 7,2022,81000.0,Silver,Automatic,Gas,SUV,Used,Sinai,Sinai,4,60-120K
770000,Hyundai,Elantra,2021,170000.0,Black,Automatic,Gas,Sedan,Used,Nasr city,Cairo,5,120-200K
1125000,Mercedes,C 180,2012,230000.0,Dark grey,Automatic,Gas,Sedan,Used,Zahraa Al Maadi,Cairo,14,200K+
570000,Hyundai,Accent RB,2014,177000.0,Gray,Automatic,Gas,Sedan,Used,Mariotya,Mariotya,12,120-200K
540000,Renault,Fluence,2014,120000.0,Brown,Automatic,Gas,Sedan,Used,Nasr city,Cairo,12,60-120K
1250000,Opel,Crossland,2024,7000.0,Petroleum,Automatic,Gas,SUV,Used,Suez ,Suez ,2,0-20K
340000,Opel,Astra,2007,224000.0,Black,Automatic,Gas,Sedan,Used,Sheikh Zayed City,Giza,19,200K+
410000,Skoda,Octavia A4,2007,195000.0,Black,Automatic,Gas,Sedan,Used,El Mahalla El Kubra,Gharbia,19,120-200K
300000,Proton,Saga,2010,208000.0,Black,Manual,Gas,Sedan,Used,Nasr city,Cairo,16,200K+
6300000,Mercedes,G63,2016,120000.0,Black,Automatic,Gas,SUV,Used,6 October,Giza,10,60-120K
700000,Ssang Yong,Tivoli,2016,295000.0,Silver,Automatic,Gas,SUV,Used,Cairo,Cairo,10,200K+
255000,Opel,Vectra,1998,0.0,Dark green,Automatic,Gas,Sedan,Used,Cairo,Cairo,28,0-20K
2900000,Mercedes,C 180,2022,80000.0,Dark blue,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,4,60-120K
1925000,Mercedes,C 200,2019,190000.0,Black,Automatic,Gas,Sedan,Used,Nasr city,Cairo,7,120-200K
1620000,MG,7,2026,800.0,Dark grey,Automatic,Gas,Sedan,Used,Nasr city,Cairo,0,0-20K
1570000,BMW,520,2016,120000.0,Dark blue,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,10,60-120K
3100000,BMW,520,2023,30000.0,Gray,Automatic,Gas,Sedan,Used,Sheikh Zayed City,Giza,3,20-60K
330000,Chevrolet,Aveo,2010,87968.0,Silver,Manual,Gas,Sedan,Used,Alexandria,Alexandria,16,60-120K
2800000,Mercedes,E 180,2019,116000.0,White,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,7,60-120K
750000,Kia,Cerato,2016,131000.0,Red,Automatic,Gas,Sedan,Used,Mohandessin,Giza,10,120-200K
295000,Renault,Megane,2006,210000.0,Black,Automatic,Gas,Sedan,Used,Mokattam,Cairo,20,200K+
530000,Nissan,Sunny,2019,140000.0,Silver,Automatic,Hybrid,Sedan,Used,Cairo,Cairo,7,120-200K
425000,Peugeot,301,2015,298000.0,Blue,Automatic,Diesel,Sedan,Used,Cairo,Cairo,11,200K+
950000,Nissan,Sentra,2026,22000.0,Silver,Automatic,Gas,Sedan,Used,El Shorouk,Cairo,0,20-60K
4750000,Mercedes,S 450,2019,60000.0,White,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,7,20-60K
1260000,BMW,520,2014,190000.0,Silver,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,12,120-200K
750000,Toyota,Corolla,2015,149000.0,Silver,Automatic,Gas,Sedan,Used,El Haram,Giza,11,120-200K
2500000,BMW,520,2019,35000.0,Gray,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,7,20-60K
1250000,Volkswagen,Tiguan,2018,183000.0,Red,Automatic,Gas,SUV,Used,6 October,Giza,8,120-200K
665000,Hyundai,Avante,2010,100000.0,Black,Automatic,Gas,Sedan,Used,Mariotya,Mariotya,16,60-120K
630000,Subaru,Impreza,2015,139500.0,Blue,Automatic,Gas,Sedan,Used,Cairo,Cairo,11,120-200K
530000,Fiat,500,2011,190000.0,White,Automatic,Gas,Hatchback,Used,Mansoura,Dakahlia,15,120-200K
1050000,Opel,Grandland,2019,122000.0,Gray,Automatic,Gas,SUV,Used,Nasr city,Cairo,7,120-200K
580000,Chery,Arrizo 5,2021,109000.0,Eggplant,Automatic,Gas,Sedan,Used,Al Rehab,Cairo,5,60-120K
860000,Hyundai,Elantra HD,2023,90.0,Silver,Automatic,Natural Gas,Sedan,Used,6 October,Giza,3,0-20K
210000,Opel,Vectra,2000,350000.0,Black,Manual,Gas,Sedan,Used,Kafr el-Sheikh,Kafr el-Sheikh,26,200K+
3300000,Mercedes,C 300,2022,15600.0,Dark blue,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,4,0-20K
650000,Ford,Focus,2018,112000.0,Gold,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,8,60-120K
1450000,Peugeot,3008,2021,100000.0,White,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,5,60-120K
2400000,BMW,X4,2018,100000.0,Black,Automatic,Gas,SUV,Used,El Faiyum,El Faiyum,8,60-120K
390000,Byd,F3,2017,308.0,Blue,Manual,Gas,Sedan,Used,Imbabah,Giza,9,0-20K
710000,Mitsubishi,Lancer EX Shark,2015,122000.0,Silver,Automatic,Gas,Sedan,Used,Mansoura,Dakahlia,11,120-200K
275000,Daewoo,Nubira 2,2006,205000.0,Gray,Manual,Gas,Sedan,Used,Cairo,Cairo,20,200K+
650000,Suzuki,Baleno,2022,65000.0,Blue,Automatic,Gas,Hatchback,Used,Mansoura,Dakahlia,4,60-120K
430000,Opel,Corsa,2014,193000.0,Other,Automatic,Gas,Hatchback,Used,Alexandria,Alexandria,12,120-200K
1250000,Chery,Tiggo 7 pro max,2026,19000.0,Gray,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,0,0-20K
1725000,Kia,Sportage,2024,100000.0,Gray,Automatic,Gas,SUV,Used,El Faiyum,El Faiyum,2,60-120K
820000,Fiat,Tipo,2022,50000.0,Dark blue,Automatic,Gas,Sedan,Used,El Faiyum,El Faiyum,4,20-60K
4850000,Mercedes,E 200,2024,10000.0,White,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,2,0-20K
2500000,Mercedes,C 180,2023,48000.0,White,Automatic,Gas,Sedan,Used,Madinaty,Cairo,3,20-60K
1480000,Peugeot,3008,2021,100000.0,Gray,Automatic,Gas,SUV,Used,Nasr city,Cairo,5,60-120K
860000,Nissan,Sentra,2024,26000.0,Gold,Automatic,Gas,Sedan,Used,Nasr city,Cairo,2,20-60K
2290000,Honda,CRV,2024,9000.0,Dark red,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,2,0-20K
305000,Great Wall,C30,2013,195000.0,Red,Manual,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,13,120-200K
860000,Audi,A4,2010,155000.0,Gray,Automatic,Gas,Sedan,Used,Nasr city,Cairo,16,120-200K
710000,Kia,Cerato,2016,190000.0,Red,Automatic,Natural Gas,Sedan,Used,El Salam City,Cairo,10,120-200K
1200000,Peugeot,3008,2019,105000.0,Black,Automatic,Gas,SUV,Used,Alexandria,Alexandria,7,60-120K
1050000,Opel,Insignia,2019,170000.0,Dark blue,Automatic,Gas,Sedan,Used,Heliopolis,Cairo,7,120-200K
455000,Renault,Logan,2019,155000.0,Gray,Automatic,Gas,Sedan,Used,Helwan,Cairo,7,120-200K
1785000,Mercedes,CLA 200,2021,155000.0,Gray,Automatic,Natural Gas,Sedan,Used,Cairo,Cairo,5,120-200K
250000,Chevrolet,Lanos,2011,373000.0,White,Manual,Diesel,Sedan,Used,Giza,Giza,15,200K+
1500000,Jeep,Wrangler,2015,123000.0,Black,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,11,120-200K
2240000,Peugeot,3008,2026,26000.0,Dark blue,Automatic,Gas,SUV,Used,6 October,Giza,0,20-60K
430000,Kia,Picanto,2011,147000.0,Silver,Automatic,Diesel,Hatchback,Used,Gamasa,Dakahlia,15,120-200K
3550000,Jaguar,F-Type,2020,29000.0,White,Automatic,Gas,Coupe,Used,Sheikh Zayed City,Giza,6,20-60K
2400000,Mercedes,E 180,2018,70000.0,Black,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,8,60-120K
230000,Daewoo,Lanos 2,2002,0.0,Silver,Automatic,Diesel,Sedan,Used,Port Said,Port Said,24,0-20K
890000,Mercedes,C 180,2010,173000.0,Black,Automatic,Gas,Sedan,Used,Cairo,Cairo,16,120-200K
435000,Renault,Fluence,2011,335000.0,Dark grey,Automatic,Gas,Sedan,Used,6 October,Giza,15,200K+
5250000,Jeep,Grand Cherokee,2023,40000.0,Black,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,3,20-60K
1780000,Mercedes,C 180,2017,147000.0,Black,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,9,120-200K
950000,Kia,Sportage,2015,145000.0,Black,Automatic,Gas,SUV,Used,Mansoura,Dakahlia,11,120-200K
3800000,Mercedes,CLS Class,2020,70000.0,Gray,Automatic,Gas,Sedan,Used,Sheikh Zayed City,Giza,6,60-120K
3000000,Mercedes,C 200,2022,40000.0,Gray,Automatic,Gas,SUV,Used,10th of Ramadan,Cairo,4,20-60K
650000,Hyundai,Elantra,2017,172000.0,Gray,Automatic,Gas,Sedan,Used,10th of Ramadan,Cairo,9,120-200K
585000,Chevrolet,Aveo,2019,120000.0,Gray,Automatic,Gas,Sedan,Used,Nasr city,Cairo,7,60-120K
950000,BMW,118,2015,180000.0,White,Automatic,Gas,Hatchback,Used,Cairo,Cairo,11,120-200K
1375000,Kia,Sportage,2019,115000.0,Petroleum,Automatic,Gas,SUV,Used,Giza,Giza,7,60-120K
2200000,Mini,Country man,2023,800.0,Dark blue,Automatic,Gas,SUV,Used,Dokki,Giza,3,0-20K
400000,Byd,F3,2018,200000.0,Blue,Manual,Natural Gas,Sedan,Used,Giza,Giza,8,120-200K
2850000,Audi,A5,2024,33000.0,Green,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,2,20-60K
1380000,Hyundai,Elantra CN7,2021,56000.0,Dark green,Automatic,Gas,Sedan,Used,Nasr city,Cairo,5,20-60K
900000,Jeep,Renegade,2019,100080.0,Blue,Automatic,Gas,SUV,Used,Pyramids Gardens,Giza,7,60-120K
760000,Renault,Megane,2022,140000.0,Gray,Automatic,Gas,Sedan,Used,Heliopolis,Cairo,4,120-200K
400000,Chevrolet,Optra,2013,169999.0,Silver,Automatic,Gas,Sedan,Used,Hadayeq El Maadi,Cairo,13,120-200K
110000,Fiat,Shahin,1997,270000.0,White,Manual,Diesel,Sedan,Used,Cairo,Cairo,29,200K+
7250000,BMW,X6,2024,15000.0,Dark blue,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,2,0-20K
1050000,Hyundai,Elantra,2025,28000.0,Silver,Automatic,Gas,Sedan,Used,Nasr city,Cairo,1,20-60K
955000,MG,5,2025,6000.0,Silver,Automatic,Gas,Sedan,Used,Heliopolis,Cairo,1,0-20K
360000,Hyundai,Verna,2012,240000.0,Gray,Manual,Plug-in Hybrid,Sedan,Used,Cairo,Cairo,14,200K+
1450000,Opel,Mokka,2026,18000.0,Dark blue,Automatic,Gas,SUV,Used,Bilbeis,Sharqia,0,0-20K
970000,Renault,Kadjar,2020,70000.0,Black,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,6,60-120K
740000,Opel,Crossland,2021,80000.0,Dark blue,Automatic,Gas,SUV,Used,Heliopolis,Cairo,5,60-120K
175000,Fiat,Palio,2006,230000.0,Silver,Manual,Diesel,Hatchback,Used,Maadi,Cairo,20,200K+
120000,Opel,Vectra,1996,1.0,Red,Manual,Gas,Sedan,Used,10th of Ramadan,Cairo,30,0-20K
560000,Hyundai,Accent RB,2015,250000.0,Gray,Automatic,Gas,Sedan,Used,Asyut,Asyut,11,200K+
3250000,BMW,320,2026,14000.0,Gray,Automatic,Gas,Sedan,Used,Sheraton,Cairo,0,0-20K
225000,Citroën,C3,2004,175000.0,Dark blue,Manual,Gas,Hatchback,Used,Nasr city,Cairo,22,120-200K
550000,Mercedes,C 180,2001,300000.0,Gold,Automatic,Gas,Sedan,Used,Cairo,Cairo,25,200K+
295000,Daewoo,Nubira 2,2001,280000.0,Black,Automatic,Gas,Sedan,Used,Kafr el-Sheikh,Kafr el-Sheikh,25,200K+
550000,Nissan,Sunny,2011,159408.0,Other,Automatic,Diesel,Sedan,Used,Alexandria,Alexandria,15,120-200K
1825000,Mercedes,A 180,2021,49000.0,White,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,5,20-60K
1345000,Soueast,S 07,2026,4900.0,Gray,Automatic,Gas,SUV,Used,Nasr city,Cairo,0,0-20K
690000,Nissan,Sunny,2020,26000.0,Red,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,6,20-60K
820000,Hyundai,IX 35,2014,200000.0,Brown,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,12,120-200K
280000,Byd,F3,2011,0.0,White,Automatic,Gas,Sedan,Used,Obour City,Cairo,15,0-20K
990000,Opel,Insignia,2018,200000.0,White,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,8,120-200K
388000,Nissan,Sunny,2023,999.0,Red,Automatic,Gas,Sedan,Used,Heliopolis,Cairo,3,0-20K
1575000,Jeep,Grand Cherokee,2016,200000.0,Black,Automatic,Gas,SUV,Used,Madinaty,Cairo,10,120-200K
650000,Opel,Astra,2018,150000.0,Black,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,8,120-200K
1775000,Peugeot,508,2020,36400.0,Dark green,Automatic,Gas,Sedan,Used,Alexandria,Alexandria,6,20-60K
1290000,Jetour,X70 Plus,2024,5000.0,Black,Automatic,Gas,SUV,Used,Nasr city,Cairo,2,0-20K
1500000,Skoda,Octavia,2021,83000.0,Red,Automatic,Gas,Sedan,Used,El Rehab,Cairo,5,60-120K
575000,Nissan,Sunny,2018,120000.0,Bronze,Automatic,Gas,Sedan,Used,Cairo,Cairo,8,60-120K
1080000,Seat,Ibiza,2021,49000.0,Silver,Automatic,Gas,Hatchback,Used,Nasr city,Cairo,5,20-60K
1550000,Peugeot,508,2021,74000.0,Dark blue,Automatic,Gas,Sedan,Used,Nasr city,Cairo,5,60-120K
880000,Mercedes,C 300,2010,9999.0,White,Automatic,Gas,Sedan,Used,Heliopolis,Cairo,16,0-20K
720000,Kia,Cerato,2018,99900.0,Mocha,Automatic,Gas,Sedan,Used,Mokattam,Cairo,8,60-120K
4400000,BMW,M4,2020,60000.0,Dark blue,Automatic,Gas,Convertible,Used,Tagamo3 - New Cairo,Cairo,6,20-60K
1000000,Kia,Grand Cerato,2019,112000.0,Gray,Automatic,Gas,Sedan,Used,Cairo,Cairo,7,60-120K
290000,Hyundai,Coupe,2005,99999.0,Red,Manual,Gas,Coupe,Used,Heliopolis,Cairo,21,60-120K
900000,Bestune,B70,2023,22000.0,Red,Automatic,Gas,Sedan,Used,Port Said,Port Said,3,20-60K
620000,Peugeot,3008,2016,300000.0,Bronze,Automatic,Diesel,SUV,Used,Pyramids Gardens,Giza,10,200K+
810000,Volkswagen,Passat,2017,102000.0,Gold,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,9,60-120K
1500000,Seat,Leon,2024,20000.0,Black,Automatic,Gas,Hatchback,Used,Nasr city,Cairo,2,0-20K
870000,Kia,Sportage,2014,193000.0,Black,Automatic,Gas,SUV,Used,Giza,Giza,12,120-200K
1280000,Skoda,Octavia,2021,120000.0,Dark blue,Automatic,Gas,Sedan,Used,Nasr city,Cairo,5,60-120K
510000,Chevrolet,Cruze,2010,188000.0,Red,Automatic,Gas,Sedan,Used,6 October,Giza,16,120-200K
2300000,BMW,X1,2024,25000.0,Silver,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,2,20-60K
1250000,Peugeot,508,2022,129999.0,White,Automatic,Gas,Sedan,Used,Sheikh Zayed City,Giza,4,120-200K
350000,Renault,Megane,2008,124000.0,Other,Automatic,Diesel,Sedan,Used,Alexandria,Alexandria,18,120-200K
1200000,MG,ZS,2026,9000.0,White,Automatic,Gas,SUV,Used,Nasr city,Cairo,0,0-20K
1850000,Skoda,Kodiaq,2025,22.0,Gold,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,1,0-20K
1200000,Haval,H6,2024,39000.0,Black,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,2,20-60K
568000,Renault,Fluence,2016,103500.0,Brown,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,10,60-120K
465000,Skoda,Octavia A5,2007,240000.0,Black,Automatic,Gas,Sedan,Used,Miamy,Alexandria,19,200K+
880000,Peugeot,3008,2021,9999.0,Dark blue,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,5,0-20K
110000,Ford,Fiesta,1998,78000.0,Other,Manual,Gas,Hatchback,Used,Cairo,Cairo,28,60-120K
400000,Volkswagen,Golf,2008,230000.0,Black,Manual,Gas,Hatchback,Used,Madinaty,Cairo,18,200K+
850000,Daihatsu,Grand terios,2015,146000.0,Gray,Automatic,Gas,SUV,Used,Alexandria,Alexandria,11,120-200K
510000,Chery,Tiggo 3,2017,152000.0,Black,Automatic,Gas,SUV,Used,Mokattam,Cairo,9,120-200K
330000,Suzuki,Grand vitara,2008,334999.0,Black,Manual,Gas,SUV,Used,Mokattam,Cairo,18,200K+
800000,Toyota,Corolla,2014,270000.0,Gray,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,12,200K+
1280000,Kia,Sportage,2021,100000.0,Silver,Automatic,Gas,SUV,Used,6 October,Giza,5,60-120K
1100000,Geely,Cool Ray,2025,20000.0,Dark grey,Automatic,Gas,SUV,Used,Badr City,Cairo,1,0-20K
445000,Nissan,Sunny,2014,162999.0,Black,Automatic,Gas,Sedan,Used,Giza,Giza,12,120-200K
2995000,Mercedes,C 180,2024,8000.0,Gray,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,2,0-20K
720000,Chery,Arrizo 5,2025,12000.0,Silver,Automatic,Gas,Sedan,Used,Cairo,Cairo,1,0-20K
1950000,Hyundai,Tucson GDI,2025,13000.0,Silver,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,1,0-20K
1150000,Volvo,S60,2016,255000.0,Dark grey,Automatic,Gas,Sedan,Used,Madinaty,Cairo,10,200K+
615000,Hyundai,Elantra,2012,166999.0,Black,Automatic,Gas,Sedan,Used,Nasr city,Cairo,14,120-200K
85000,Lada,2107,2009,35000.0,White,Manual,Diesel,Sedan,Used,Helwan,Cairo,17,20-60K
